TimeStamp,Ore,WaterMill,WaterZumpf,Power,ZumpfLevel,PressureHC,DensityHC,FE,PulpHC,PumpRPM,MotorAmp,PSI200,Class_15,Class_12,Grano,Daiki,Shisti
2025-07-07 13:45:00,160.12277821105798,12.160784100214729,192.46373866873864,1690.6514755063686,1499.922370330174,0.2875483734364684,1801.0363513889065,3.4839333333333333,460.0465304137239,710.707212368503,179.8255732763915,25.41764705882353,1.0,7.2,0.634,0.296,0.07
2025-07-07 13:50:00,159.88725276132251,12.089048158142615,192.669147002072,1692.5478168113318,1500.0609875642824,0.2874971593622826,1799.20350286502,3.4482666666666666,457.006711146808,709.8573320370372,179.98150975036094,25.7,1.0,7.2,0.634,0.296,0.07
2025-07-07 13:55:00,159.8571316806723,12.035348690180207,192.5972427559913,1699.7393727275708,1498.814925815616,0.2870895128455026,1797.8008504709944,3.4361333333333333,456.61365638990577,709.3135596560845,179.9089637972386,25.55217391304348,1.0,7.2,0.634,0.296,0.07
2025-07-07 14:00:00,159.7891336120742,11.949169521150612,192.595445996732,1706.0581604757897,1499.1658169565314,0.2869333318596474,1797.259855848744,3.4458,456.41604662220186,709.2722299145299,180.1905383585681,25.53652173913044,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:05:00,159.92494181313242,12.00255582708578,193.05201342097448,1709.2225842892317,1497.542344833361,0.2869157790590929,1796.6625572336072,3.46,458.58769247257067,709.5175521367521,180.12565836823202,25.65504025764896,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:10:00,159.9082922336922,11.957939558354514,193.54744936868687,1701.8489445904952,1497.729781688146,0.2871986719733196,1796.678217264687,3.4772000000000003,458.8490419566593,709.7018854700855,179.42889837514704,25.63619967793881,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:15:00,159.85480466015466,11.919086067905226,193.65947575757576,1700.3476965781529,1498.5185219860798,0.2884359514827181,1795.0601467347951,3.48,458.8186298402183,709.614353015873,178.888707555576,25.71028322440087,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:20:00,159.7749645940171,11.772997498332323,194.38231666666667,1699.7237413203932,1501.186204094836,0.2898432260247306,1794.1341788706463,3.479333333333334,458.4976397494087,709.7035285569985,179.14536279528414,25.275992348158773,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:25:00,159.94495709401707,11.739428908588732,195.01816994302,1703.0007469742677,1501.7856602914171,0.2910687275586893,1791.266608692472,3.474333333333333,459.4570694885552,710.0396598701299,180.0813224948445,24.975992348158776,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:30:00,160.0120073881674,11.74940206893246,196.06220698005697,1703.4918950084964,1498.965588159673,0.2911461188630372,1788.839008234685,3.481733333333333,458.35236019058334,709.9895912987013,180.73721691267136,24.528227642276423,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:35:00,160.02659903651906,11.768495707002645,196.74892313390316,1698.5996932558785,1499.0866450387866,0.2921077361570772,1786.7604624917485,3.490666666666667,458.41079443820826,709.7567546464646,180.66604609476764,24.71066666666667,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:40:00,160.0104957621083,11.77295594509788,197.2851920797721,1699.8515227207167,1499.9167810724684,0.2931118962365973,1784.9868704232804,3.493666666666667,457.5692975849016,709.3887844444445,181.11889564750135,25.032427672955976,0.8,7.5,0.607,0.33,0.063
