trial_number,value,state,datetime_start,datetime_complete,duration,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
117,53.40877914428711,1,2025-07-14 09:51:24.602303,2025-07-14 09:51:24.633084,0.030781,171.57193514557633,16.613097003959254,242.47277989944382,0.4292895813009873,1667.3039214244156,180.56498579646765,0.10477274911476027,0.16097444102214056
118,53.38974380493164,1,2025-07-14 09:51:24.633591,2025-07-14 09:51:24.664249,0.030658,168.65533749408416,16.281272150595584,245.29510740293594,0.3301512643990836,1679.2596426370815,205.45468849227223,0.09899470848124324,0.13315445051896435
119,53.520145416259766,1,2025-07-14 09:51:24.664249,2025-07-14 09:51:24.694995,0.030746,172.48253581364403,14.438562333408566,247.41199606559687,0.3608101946212055,1671.715271781817,200.64259400972048,0.08973513857576323,0.16971662240994326
120,54.78467559814453,1,2025-07-14 09:51:24.694995,2025-07-14 09:51:24.726184,0.031189,173.60500454833362,15.613140305311601,242.85532096227757,0.3458238071842663,1650.4407412787248,201.4408218789691,0.09332802812842719,0.14802573162793203
121,55.198883056640625,1,2025-07-14 09:51:24.726688,2025-07-14 09:51:24.758259,0.031571,171.14880311471197,17.61882107369769,241.34921551299664,0.33964198010740665,1656.8968365332114,198.46414188217378,0.07816333202904832,0.16231088620292214
122,55.26264190673828,1,2025-07-14 09:51:24.758259,2025-07-14 09:51:24.789041,0.030782,171.26650231552273,17.046980470647437,239.73208541736432,0.3393955065442715,1658.3613606472816,199.90007866599933,0.07933515879193288,0.13880064821291938
123,55.28203201293945,1,2025-07-14 09:51:24.790045,2025-07-14 09:51:24.821314,0.031269,171.03323230601342,17.074977333623902,239.48596279140096,0.33666024075328643,1661.0514389525226,198.1632370880374,0.07883333566845148,0.1268819453196317
124,55.201961517333984,1,2025-07-14 09:51:24.821314,2025-07-14 09:51:24.853609,0.032295,171.31461719041263,16.706368172406375,240.21036292485,0.3232742690499216,1657.9170558688122,198.34326906406343,0.07916274000497353,0.14005138268137404
125,55.13111114501953,1,2025-07-14 09:51:24.854111,2025-07-14 09:51:24.884459,0.030348,171.58775414416792,16.88967849595027,240.50308104691294,0.3259421360736861,1658.5375365513662,198.4886600028723,0.07912673166091817,0.1421866972561361
126,54.645408630371094,1,2025-07-14 09:51:24.884459,2025-07-14 09:51:24.916737,0.032278,172.36414802348926,17.130700088529316,239.90453905477762,0.3211056507809326,1664.8036136239168,199.9438946094201,0.12201980564079454,0.11266889954701373
127,54.90256881713867,1,2025-07-14 09:51:24.917240,2025-07-14 09:51:24.952513,0.035273,174.7519543104948,16.58073893110199,238.99902286855516,0.3377591287335386,1658.7385168503683,197.99924779090108,0.09781158609605246,0.12744001751874404
128,54.914451599121094,1,2025-07-14 09:51:24.954017,2025-07-14 09:51:24.991834,0.037817,171.400532285636,15.23560329667047,241.54856723266394,0.33267995011394724,1654.630548378916,203.32139728194062,0.08851207798807854,0.1337275042885453
129,54.194793701171875,1,2025-07-14 09:51:24.991834,2025-07-14 09:51:25.023105,0.031271,173.1490516807234,16.111105659848775,243.07009526711593,0.32376009821379825,1670.2354190340322,201.76653771329165,0.07502633182841928,0.1602533214905054
130,54.47218704223633,1,2025-07-14 09:51:25.024614,2025-07-14 09:51:25.055785,0.031171,169.05977462342608,14.845169142508416,236.01386214963833,0.34248781102793047,1661.1160991427334,200.28125318221856,0.11101420081215485,0.13772555799503067
131,55.24335861206055,1,2025-07-14 09:51:25.055785,2025-07-14 09:51:25.087077,0.031292,171.50198839522366,16.934939152668065,240.97426921316247,0.330180407591841,1656.4993562524778,198.3838174662023,0.10130988720352971,0.14488709959337745
132,54.788536071777344,1,2025-07-14 09:51:25.087077,2025-07-14 09:51:25.118810,0.031733,172.30293871766656,17.057488763597053,239.0083788198234,0.3371340471246688,1655.6446697987537,199.9201607681374,0.10054776663499959,0.1485078161670779
133,55.16606521606445,1,2025-07-14 09:51:25.119813,2025-07-14 09:51:25.150966,0.031153,171.25928082246665,18.026566766538053,241.45514203036612,0.3295364783731981,1645.8699574152101,197.60804655096615,0.08881912438434954,0.12286043417924378
134,54.754241943359375,1,2025-07-14 09:51:25.150966,2025-07-14 09:51:25.184876,0.03391,173.18360758093004,18.0133298268794,249.98478878393502,0.3276121969939579,1646.0366778373293,197.55289763786593,0.09503606134831646,0.11381323673928065
135,54.23347473144531,1,2025-07-14 09:51:25.184876,2025-07-14 09:51:25.218112,0.033236,169.16556890591505,17.84971956713475,240.7628808088415,0.33072927445167694,1665.2354571201672,198.79914371440847,0.0864227056605664,0.12868009610719222
136,53.81037902832031,1,2025-07-14 09:51:25.218112,2025-07-14 09:51:25.253141,0.035029,170.97426121510784,18.523775363271824,247.36659321526508,0.335284504758099,1675.2862434988936,197.8520061226232,0.09142486360721505,0.12551611328195683
137,53.89525604248047,1,2025-07-14 09:51:25.253141,2025-07-14 09:51:25.285510,0.032369,188.04145748283744,13.462461604433548,234.8441633435796,0.32175926598075416,1648.8357594041013,199.55042299628525,0.10533863697023327,0.102955040967533
138,53.12784194946289,1,2025-07-14 09:51:25.285510,2025-07-14 09:51:25.317675,0.032165,167.55230873285095,17.354644041442523,183.1232798936707,0.3292910338122201,1660.3271616719987,202.79569466222188,0.07993719756032713,0.12066485031941535
139,54.67325973510742,1,2025-07-14 09:51:25.318178,2025-07-14 09:51:25.348843,0.030665,173.61913837295364,16.902788741454543,243.38045133324025,0.3471204068222891,1645.3594117769412,198.3486499028318,0.08202231048420598,0.14289414446952148
140,53.88751983642578,1,2025-07-14 09:51:25.348843,2025-07-14 09:51:25.380103,0.03126,168.4740587927423,16.568396302692705,245.05461133165744,0.34268018457156607,1669.4125470718654,200.5557242920138,0.08759506617129303,0.15536480488117782
141,55.11837387084961,1,2025-07-14 09:51:25.380103,2025-07-14 09:51:25.411239,0.031136,171.66205740556995,17.236482113628096,241.92707410212603,0.33946298593791496,1652.092049101091,201.38812355502196,0.07652181268513532,0.15274815669054123
142,55.32505798339844,1,2025-07-14 09:51:25.411239,2025-07-14 09:51:25.443451,0.032212,170.96130637904503,18.075166009664958,236.92495311682234,0.33268469210131724,1656.203666967782,204.17592139593808,0.0937385387065412,0.1606068736281144
143,55.32505798339844,1,2025-07-14 09:51:25.443954,2025-07-14 09:51:25.475152,0.031198,170.93285604240432,18.06951984024088,237.37122110839144,0.33356027306186004,1643.9939148970197,204.7880502350692,0.1162738880830808,0.1628698013972722
144,55.10139083862305,1,2025-07-14 09:51:25.475152,2025-07-14 09:51:25.506747,0.031595,169.45240256479548,17.67148093313182,238.16363100339976,0.3345212498279488,1657.6417325867192,204.9652478068376,0.09518319244038795,0.1627763471145734
145,54.609439849853516,1,2025-07-14 09:51:25.506747,2025-07-14 09:51:25.538579,0.031832,172.33538054528626,18.19828051247285,238.98443480283106,0.32358861127474503,1643.6709229512978,203.81453310323027,0.10156210783942078,0.16859561290239114
146,55.316429138183594,1,2025-07-14 09:51:25.538579,2025-07-14 09:51:25.569829,0.03125,171.02779007077973,17.17161228521678,237.65706236512852,0.3314955477180014,1651.760593839246,207.6999843830807,0.10928735082961497,0.13698536433047215
147,55.34613037109375,1,2025-07-14 09:51:25.569829,2025-07-14 09:51:25.601501,0.031672,170.96197143436993,18.561429290778346,236.27127866192927,0.33154161266596527,1663.8100398593626,205.74109583127142,0.11439279044005611,0.13746394364560618
148,54.87225341796875,1,2025-07-14 09:51:25.602004,2025-07-14 09:51:25.633886,0.031882,174.16557392649105,18.61327902670596,236.8398092462736,0.3263882867925468,1652.4558173682633,207.56507170605846,0.11379071108017225,0.13741542075170662
149,54.7562370300293,1,2025-07-14 09:51:25.634889,2025-07-14 09:51:25.666590,0.031701,172.92153525839166,17.13968357386669,235.66941570364824,0.3315762272451614,1663.2906085358727,206.388946562647,0.107709419762857,0.13064270576774967
