trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
0,51.629547119140625,2025-07-14 10:10:48.303336,2025-07-14 10:10:48.307039,195.4275485616405,7.127735922048862,175.95216945868953,0.45369241172263003,1543.5189445625076,188.4260277532855,0.09010867329478177,0.09094000349033389
1,52.21702194213867,2025-07-14 10:10:48.308459,2025-07-14 10:10:48.310973,168.36093727603105,16.697126562176358,238.3691494298131,0.3321233537689335,1884.1228550248854,195.7567608076914,0.28804709420975183,0.08127269609634037
2,52.248512268066406,2025-07-14 10:10:48.312415,2025-07-14 10:10:48.316446,193.81655883795963,9.643285839835672,191.56569688002295,0.36950473882464224,1622.4929774132654,178.17945485942946,0.09806760026558921,0.409796104861385
3,51.723670959472656,2025-07-14 10:10:48.316949,2025-07-14 10:10:48.320035,197.93377599493573,6.348508343838059,241.44059818890358,0.28539272019244394,1691.4228499110623,213.2249771697958,0.06840058073509142,0.38495965876448607
4,53.86172103881836,2025-07-14 10:10:48.320035,2025-07-14 10:10:48.322605,171.09336406500287,10.758342120953909,182.10097735949267,0.20031379308983926,1520.666235676561,204.99414677209137,0.1558214974740392,0.04057331991134555
5,49.68959045410156,2025-07-14 10:10:48.324110,2025-07-14 10:10:48.326623,191.15331583338772,10.963948425503807,181.5526582177083,0.24993801776102267,1824.3701459911024,185.11790935167753,0.3130331286288663,0.142312877600512
6,49.37389373779297,2025-07-14 10:10:48.326623,2025-07-14 10:10:48.329127,199.03291196598602,14.573562928226991,204.12802353280313,0.28422753161585,1851.3802598160844,172.54624898095045,0.038061906575704095,0.27190105528103137
7,49.26225280761719,2025-07-14 10:10:48.329683,2025-07-14 10:10:48.331141,198.42694764730913,14.175446160758451,215.46020092906167,0.4671364403220602,1759.5117498930335,186.4532528735897,0.48475636394775296,0.41758832480455843
8,52.16791534423828,2025-07-14 10:10:48.332147,2025-07-14 10:10:48.335147,197.17138678346907,21.246241272685925,189.82390680065166,0.4653312344934497,1636.5409649696817,192.83189080078756,0.34130215298262223,0.44804700247936985
9,50.7586784362793,2025-07-14 10:10:48.335147,2025-07-14 10:10:48.337691,178.48584149807914,21.687463348527626,238.2262943804933,0.4850352881779625,1774.6148108382827,216.34047214721429,0.4820762106452632,0.19197110559370562
10,54.14765930175781,2025-07-14 10:10:48.337691,2025-07-14 10:10:48.368533,160.51353733990877,17.911046363678604,215.79316436573006,0.20234879385845667,1538.854442974888,204.67661264706913,0.19126902830792988,0.27813013630021965
11,54.09665298461914,2025-07-14 10:10:48.368533,2025-07-14 10:10:48.404472,160.96662588848224,18.82547600751146,218.505016919285,0.21034513808002225,1502.0342261175817,204.5809398170718,0.18850481841592653,0.2894422573899884
12,54.141700744628906,2025-07-14 10:10:48.404472,2025-07-14 10:10:48.439551,160.05853370961884,19.05878396986703,221.74011779627028,0.21043568327532902,1503.2288495761168,204.27436033170324,0.18495483520135972,0.2946746756087977
13,53.96903991699219,2025-07-14 10:10:48.440558,2025-07-14 10:10:48.473012,161.0826927684084,24.24595186355328,225.1974972674053,0.24706062976828255,1577.376688815727,204.21455370005265,0.20531485449198775,0.3428309274832
14,53.496334075927734,2025-07-14 10:10:48.474019,2025-07-14 10:10:48.507302,167.72137542957552,18.924699852265537,205.88118707947007,0.3843554516427377,1585.5169531724011,210.17855507198033,0.24409875336715878,0.22893502169506996
15,53.891109466552734,2025-07-14 10:10:48.507302,2025-07-14 10:10:48.540037,177.98884441580645,17.183311739731238,229.86642205753165,0.24316984895879948,1667.591988294084,198.3882083270908,0.39698215148382565,0.32694057715194313
16,53.78468704223633,2025-07-14 10:10:48.541040,2025-07-14 10:10:48.574368,188.3143128351782,24.73665766469843,249.69720018866795,0.3300449872960358,1565.3182584082167,199.71031700657758,0.1409942776592687,0.4982707950938098
17,53.50040054321289,2025-07-14 10:10:48.575374,2025-07-14 10:10:48.610742,165.34699500695234,13.572620456896377,200.99697767794697,0.29298118026951203,1500.7128786151336,208.31468982066662,0.2581277634470989,0.20513247360166842
18,54.3823356628418,2025-07-14 10:10:48.610742,2025-07-14 10:10:48.646061,174.18057623150187,21.008484547595767,225.25519365093427,0.22892272242057649,1608.4263129743533,201.0886885143154,0.20827303553189463,0.31826287404043574
19,53.55191421508789,2025-07-14 10:10:48.646061,2025-07-14 10:10:48.678947,183.44446115733172,21.47622993833902,212.2500405591062,0.4260599053725499,1618.028356646375,219.05504493195596,0.3533132341291011,0.34074858574148936
20,51.97024154663086,2025-07-14 10:10:48.679449,2025-07-14 10:10:48.713301,174.31501039244213,23.092532408278956,230.75169437923554,0.2336678260533927,1736.4597922147175,191.67148108583226,0.23293212956366915,0.16596541465427092
21,54.29322814941406,2025-07-14 10:10:48.713301,2025-07-14 10:10:48.747066,164.35813972143967,19.334077478012983,221.17542859146346,0.21758364351292417,1541.8698673422311,198.50785918203206,0.1493672877923387,0.2974303898636671
22,54.34046936035156,2025-07-14 10:10:48.747066,2025-07-14 10:10:48.782536,164.4073340493101,16.20015720106853,227.90744965759893,0.2694476403220824,1553.2436386720024,199.8822352047276,0.1344644173347616,0.24117224594445177
23,54.57592010498047,2025-07-14 10:10:48.783537,2025-07-14 10:10:48.816283,173.40697191983054,16.08675086976811,229.04207762059352,0.2690401060219315,1597.6125044727403,199.22779166075895,0.1332024464989294,0.2365333524991874
