trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
0,53.31135177612305,2025-07-14 11:21:40.539980,2025-07-14 11:21:40.550537,193.92597944635378,14.922080758912816,182.87511131265487,0.2145196892059914,1598.737809302288,208.75524917737448,0.42036995471306304,0.08009934007229526
1,49.17133331298828,2025-07-14 11:21:40.551048,2025-07-14 11:21:40.561221,171.29966721131555,5.895273804122862,173.0735645373562,0.45942847167004486,1777.0744104104915,170.2042919496645,0.16616019569837132,0.4989893106376802
2,50.229705810546875,2025-07-14 11:21:40.562870,2025-07-14 11:21:40.567791,197.56288019220528,15.333273428155895,187.96063207420676,0.4354342478843802,1722.4778916425894,200.20746072756094,0.41254547814572756,0.4673622195406394
3,51.20694351196289,2025-07-14 11:21:40.569297,2025-07-14 11:21:40.573974,165.1103887793377,6.9758310346928045,189.48008423002656,0.24436885691727495,1860.6386856702607,193.5661666811077,0.19689358677659569,0.2835501351535742
4,52.76309585571289,2025-07-14 11:21:40.574979,2025-07-14 11:21:40.577995,184.02359145209178,10.465114968783102,188.60617039365695,0.20727375697311778,1554.747161649529,191.35495765051078,0.2669281226317535,0.16851420268983883
5,51.39848709106445,2025-07-14 11:21:40.578499,2025-07-14 11:21:40.581016,180.13202517099063,18.281193194543448,175.1768970326832,0.4294727548480595,1616.0899000742077,173.81461177261917,0.14181831155980043,0.4565613620909527
6,52.022769927978516,2025-07-14 11:21:40.581519,2025-07-14 11:21:40.583027,188.35035364289658,16.44066577536468,175.8143264001009,0.448585649382222,1592.2396382733045,207.40654478427712,0.1224004722206175,0.21172875720608558
7,52.87956619262695,2025-07-14 11:21:40.583027,2025-07-14 11:21:40.585571,197.97704566211814,16.23970986151103,171.5087915007917,0.41086501437703127,1514.6124894595582,216.16533921578448,0.45772679917042414,0.3425635778327619
8,51.55799865722656,2025-07-14 11:21:40.585571,2025-07-14 11:21:40.588604,168.57277609653184,10.579430239616967,174.22705181566008,0.42087867507042104,1571.152633197067,172.93855401256687,0.4817683712426233,0.15388376068283832
9,50.708778381347656,2025-07-14 11:21:40.588604,2025-07-14 11:21:40.590126,183.23349895566366,14.279141835263985,195.3247248493508,0.2682717420010867,1733.1880623354464,209.12463197391077,0.28379674933139337,0.280271952767967
10,53.2303581237793,2025-07-14 11:21:40.590126,2025-07-14 11:21:40.624528,190.87044895775307,19.444973119009063,181.19863633901275,0.3260364536688028,1645.0472723709788,219.22739965796774,0.3590266327718581,0.06679073705167426
11,53.2303581237793,2025-07-14 11:21:40.625031,2025-07-14 11:21:40.653839,191.8817413601915,19.44885818725669,182.59274864021447,0.3282213326231391,1649.6481741103696,219.44984308290626,0.36778065981223085,0.030446175356734217
12,53.2303581237793,2025-07-14 11:21:40.653839,2025-07-14 11:21:40.686586,191.78079456425365,19.514550363242044,181.10683057776774,0.33304595151342764,1657.3126498128536,210.20225436978853,0.3550834866646255,0.026719624747567575
13,53.210208892822266,2025-07-14 11:21:40.686586,2025-07-14 11:21:40.719344,174.99693523787317,12.811436363846578,179.19289406327215,0.29880675057964234,1674.3741872107685,219.65040064346658,0.04556803454217015,0.090704346922943
14,53.25510787963867,2025-07-14 11:21:40.719344,2025-07-14 11:21:40.753855,191.990162743879,18.19397573141892,184.4313839368595,0.3788169717045621,1508.6488610613683,200.28925423975795,0.3354444988646546,0.10175989998706764
15,52.90341567993164,2025-07-14 11:21:40.753855,2025-07-14 11:21:40.786677,198.45896826372214,17.344895307453374,198.90188416891633,0.38394473049989813,1503.8354353752693,186.3580170120298,0.30013919006382267,0.12031835337993607
16,52.9714241027832,2025-07-14 11:21:40.786677,2025-07-14 11:21:40.817928,186.77048497424408,14.129781561781876,185.28606162512764,0.3814955469337566,1541.1165726282018,200.6631863956447,0.42133257149569653,0.2077832567230224
17,52.12373733520508,2025-07-14 11:21:40.819432,2025-07-14 11:21:40.853711,194.19487788097024,11.062649921793486,192.33519364069005,0.4944025096741391,1594.6510547584915,202.25313838642109,0.22628751376443004,0.34477951695591125
