trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
33,52.02853775024414,2025-07-14 10:05:54.514838,2025-07-14 10:05:54.551416,174.73845762159823,15.148959066905142,207.15719192303376,72.88446576817118,1.6509540361937096,45.91443759174277,0.11314990426411023,0.3948701619297232
34,51.924224853515625,2025-07-14 10:05:54.551919,2025-07-14 10:05:54.586896,177.45177152152894,14.207816730238337,199.70344097943055,76.00714561459853,1.608469283337327,48.78854848061593,0.1507910237483997,0.4187399520944849
35,52.06482696533203,2025-07-14 10:05:54.588399,2025-07-14 10:05:54.624704,163.08194966186224,15.797029262347614,191.72418878298336,74.57344123833032,1.5569191934692113,46.52757108065293,0.16464501521082617,0.3446695192660983
36,52.188690185546875,2025-07-14 10:05:54.624704,2025-07-14 10:05:54.659265,170.63622624313925,13.376204640575782,185.96745157029974,78.18541708843469,1.7248352993808491,41.39435172698293,0.18274810136427166,0.44498188686230955
37,52.169586181640625,2025-07-14 10:05:54.659786,2025-07-14 10:05:54.692590,166.99616863820236,16.73222363392773,211.59513468878995,71.6650791988046,1.6865358463875737,43.35431254521355,0.13570334877784343,0.3811160459764436
38,52.57992935180664,2025-07-14 10:05:54.693498,2025-07-14 10:05:54.729872,177.79312471344124,19.01306939348779,218.4022201132994,80.96491890778933,1.6174778114512383,45.54261588982973,0.12172804491835634,0.4874170060833859
39,51.394859313964844,2025-07-14 10:05:54.729872,2025-07-14 10:05:54.764672,185.2560108517789,13.838208713156417,206.16614063808242,75.93941088298261,1.5329942045694869,47.57556738169569,0.1830638521706177,0.4172076246217628
40,51.73434829711914,2025-07-14 10:05:54.764672,2025-07-14 10:05:54.799523,173.8673505432523,17.738716492196215,182.9917104537572,70.9386951567522,1.7037159357224563,49.035820626946034,0.1744677657097026,0.29582969535692316
41,52.85652542114258,2025-07-14 10:05:54.799523,2025-07-14 10:05:54.835931,173.53151778130942,17.170389690556267,209.87397723082174,75.04507627731105,1.6651998481710266,48.94588895824008,0.14624768477371708,0.4411113658697274
42,52.760955810546875,2025-07-14 10:05:54.835931,2025-07-14 10:05:54.871224,170.25571873963673,16.305955039183136,195.15017989002015,72.71293279598306,1.6560690465183647,49.10699267508078,0.14930069600633322,0.4508250310502276
43,52.411590576171875,2025-07-14 10:05:54.871728,2025-07-14 10:05:54.907575,165.31285082437643,17.192477927052472,212.28787736433034,77.49739696315405,1.709964434153903,47.763778614298616,0.16135697341982197,0.39532817457430147
44,52.24267578125,2025-07-14 10:05:54.907575,2025-07-14 10:05:54.942395,174.9687663182724,17.961014350577425,202.86369345733883,74.21076733890534,1.7509358470466898,32.31034679125482,0.12730406476526465,0.42428023400817544
45,52.86027908325195,2025-07-14 10:05:54.942395,2025-07-14 10:05:54.981820,169.48786127390989,16.224567022183635,200.04569886604082,75.36785807887053,1.687492515580126,38.525152917085165,0.1348827712866951,0.40673808661844724
46,52.30894470214844,2025-07-14 10:05:54.982850,2025-07-14 10:05:55.017560,178.73413349429018,16.305840986388457,208.756863560181,71.14062985321225,1.8354293346765962,37.866622997366335,0.11939730070380611,0.47183016358352825
47,52.10504913330078,2025-07-14 10:05:55.017560,2025-07-14 10:05:55.054240,166.25512083970796,17.120832514116596,224.85267801182408,72.45675352618844,1.6862335355754345,38.36031794627332,0.10406016238840793,0.40736025057724723
48,52.30480194091797,2025-07-14 10:05:55.054240,2025-07-14 10:05:55.087471,163.0478686932542,19.1340181062121,205.02290664624442,73.4073311308509,1.589871060274172,41.103534183101786,0.13472077420897627,0.20979533565927835
49,52.85652542114258,2025-07-14 10:05:55.087471,2025-07-14 10:05:55.120760,172.71637927985304,19.5825490490505,216.40477711323078,76.55774309764416,1.732671223812648,34.57157233772904,0.1544675287765364,0.4335510362960199
