trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
0,52.260311126708984,2025-07-14 10:06:25.494168,2025-07-14 10:06:25.498511,164.71457868573228,16.77187671120496,238.8292314629337,70.06861508563973,1.8648858713278855,46.63199285406394,0.10960090034707876,0.3344443014524119
1,52.783447265625,2025-07-14 10:06:25.499029,2025-07-14 10:06:25.504253,170.29329270233794,19.398393131538462,193.8485584521652,81.90332242615825,1.5184299610109824,48.57700273823325,0.18796165913110774,0.42934036149535315
2,52.02161407470703,2025-07-14 10:06:25.505257,2025-07-14 10:06:25.508277,195.3314306866826,10.570239763601496,236.01467980806507,77.02378339580265,1.7429739531284116,31.57820673792598,0.18048682288933182,0.29546910368249135
3,51.87546920776367,2025-07-14 10:06:25.508277,2025-07-14 10:06:25.510827,158.01529474725916,17.03403341338799,213.6600360035422,88.49847245948958,1.5917571478983654,35.1867253875559,0.09467292209891953,0.23294206420106306
4,52.37565612792969,2025-07-14 10:06:25.510827,2025-07-14 10:06:25.512332,157.78929081842008,12.036444374955948,223.32549808148158,83.73015176420239,1.6272458855205043,36.333391893473255,0.15375732832818195,0.22626023599280282
5,51.94689178466797,2025-07-14 10:06:25.513335,2025-07-14 10:06:25.514338,153.13150020940137,17.284725332430465,240.69637215893056,76.09486879987317,1.8379187742108651,45.8561032098464,0.07126548706334883,0.31186050105721286
6,52.30186080932617,2025-07-14 10:06:25.515841,2025-07-14 10:06:25.517898,154.02866694750094,11.793725441529714,246.31239951397285,83.43147356560483,1.6112835413192523,31.281839225839963,0.06566541847985273,0.38611993714374815
7,51.77714157104492,2025-07-14 10:06:25.517898,2025-07-14 10:06:25.520414,188.64118556424174,18.602331980149224,204.91221367736276,72.20148437214888,1.8509229819805713,33.570543900873616,0.0722489146779208,0.3271646370130281
8,52.00386047363281,2025-07-14 10:06:25.520916,2025-07-14 10:06:25.522927,172.2177491841836,13.35862843008276,191.00761087236754,73.12568083668893,1.5363264795810063,37.95582817560778,0.05772685101152203,0.21256847404567525
9,52.3627815246582,2025-07-14 10:06:25.522927,2025-07-14 10:06:25.524438,166.31720855117425,11.323385670168069,238.74967275647026,86.18898496199375,1.7318698209449328,35.98149231346362,0.12850251436936633,0.310453112963217
10,51.36773681640625,2025-07-14 10:06:25.525948,2025-07-14 10:06:25.558444,182.70170224920824,19.91380159410975,181.2096888505829,80.10795202420874,1.5182980030452573,42.156590029050065,0.1975221660523687,0.497071801126588
11,52.370304107666016,2025-07-14 10:06:25.558444,2025-07-14 10:06:25.589298,175.05712150937111,13.338417740436157,222.99329390086274,81.12490586284133,1.6464781491124336,42.250185370704486,0.16043169634830692,0.41966219820366085
12,52.09201431274414,2025-07-14 10:06:25.589801,2025-07-14 10:06:25.621183,163.06784924076553,14.564791875798988,201.64167347301625,84.25755879920001,1.6693880775670242,49.11227537159003,0.15128367544265064,0.45784324978460267
13,52.42778396606445,2025-07-14 10:06:25.621183,2025-07-14 10:06:25.654517,174.93044035977275,14.847572934548205,224.20417655951334,89.59529581212871,1.5692998956845998,40.38613219782517,0.15626307632608089,0.39068217232645086
14,52.342079162597656,2025-07-14 10:06:25.655521,2025-07-14 10:06:25.687056,177.984977383065,15.446722656739814,223.76043160624417,89.38365422768048,1.5598614803855122,40.695093950992174,0.17708796586242448,0.38567929994195976
15,51.418087005615234,2025-07-14 10:06:25.687056,2025-07-14 10:06:25.717838,183.10453418390438,15.486401307313772,196.99268280049773,87.22745474048125,1.506897955291744,45.58245947248795,0.19959658142225808,0.4218113843588995
16,53.19994354248047,2025-07-14 10:06:25.718840,2025-07-14 10:06:25.751047,170.26328818601033,18.665921264115394,212.56365705441993,82.10531643710695,1.5709978794630577,49.850353295042915,0.13799451861398723,0.46334142636600617
17,52.96774673461914,2025-07-14 10:06:25.751047,2025-07-14 10:06:25.783513,169.45396064804473,19.907005263820416,210.3968803183385,77.77242489046492,1.6941315858463555,49.654394447066906,0.13171396512606076,0.4991692942849767
18,52.00731658935547,2025-07-14 10:06:25.784516,2025-07-14 10:06:25.818066,181.51979881699228,18.343899021866697,212.11589253951877,77.55852515127076,1.7625545939993497,49.41023968016463,0.13069579786789598,0.49412161141007893
19,52.946529388427734,2025-07-14 10:06:25.818066,2025-07-14 10:06:25.851908,169.4889794467397,18.34883080571146,206.8517033041668,79.03392869701061,1.7874716986005723,43.334864077630826,0.10979842106724311,0.46993956173884394
20,51.802490234375,2025-07-14 10:06:25.851908,2025-07-14 10:06:25.883265,162.06902987167257,19.955170006423295,216.64008004381566,75.05734135784745,1.697836793415445,47.36014065208422,0.13676784208372367,0.45809737821693064
21,52.413578033447266,2025-07-14 10:06:25.883265,2025-07-14 10:06:25.917246,169.0789182832454,18.34874178336896,206.69672917929427,78.88255574500282,1.8060232589905132,44.47656207213467,0.11083317952400366,0.4649618343475874
22,52.396183013916016,2025-07-14 10:06:25.917246,2025-07-14 10:06:25.950977,168.0076555880385,18.79656910191749,209.31811957444532,78.98216806599974,1.8960802683745603,43.69531554232332,0.1123682198330742,0.4745685952237359
23,52.49264144897461,2025-07-14 10:06:25.951480,2025-07-14 10:06:25.994946,177.9302217307735,17.579856245806823,217.73860145702372,81.95762183735835,1.6782879304429075,47.663621832391456,0.09168085575481165,0.44543496206323996
24,51.965641021728516,2025-07-14 10:06:25.995951,2025-07-14 10:06:26.035529,160.7327327577175,19.12877618422263,231.95256521150364,75.13755778191681,1.7980922385281242,49.609732493119346,0.14214201568328538,0.4951796031564039
25,52.38517379760742,2025-07-14 10:06:26.036528,2025-07-14 10:06:26.070987,172.7895620946561,16.148291180695324,199.96309879099206,78.4641029860332,1.7774513753656034,43.859641612465595,0.11950758636009803,0.2681235252426287
26,51.41249084472656,2025-07-14 10:06:26.071490,2025-07-14 10:06:26.106442,188.62392409869958,17.87075573938104,185.05352410520774,80.14866842859152,1.7118054669058564,38.26624211899146,0.09883702920065823,0.3566857638968339
