trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
0,51.66192626953125,2025-07-14 10:04:42.299606,2025-07-14 10:04:42.305902,180.77127284620877,13.94462438338337,215.19157342583128,72.65783074605254,1.5554046700747217,32.3817261871483,0.1293604811368807,0.3777900831680986
1,51.92391586303711,2025-07-14 10:04:42.305902,2025-07-14 10:04:42.309463,158.4790570639808,17.81902509604534,194.9240635278842,73.7478476307742,1.559029501434435,38.25460658213031,0.1703284126857172,0.3621395426962838
2,51.39783477783203,2025-07-14 10:04:42.309971,2025-07-14 10:04:42.311523,174.79961623119482,14.246430200211746,187.5658943998134,86.01778340876123,1.5391535021558227,46.5705169780098,0.16417569933428408,0.4874480820726167
3,51.94791030883789,2025-07-14 10:04:42.313031,2025-07-14 10:04:42.315580,165.8010153721406,19.92955588790386,234.94286577484928,76.08954295387376,1.6269905878821342,39.640620117091174,0.05275692858550285,0.22413122066602933
4,52.52558135986328,2025-07-14 10:04:42.315580,2025-07-14 10:04:42.318661,176.13527902134953,13.235962675134267,221.87691509004839,86.9238053671991,1.889382867616027,48.13289681059752,0.1393063073729722,0.21061037711953134
5,51.09844970703125,2025-07-14 10:04:42.318661,2025-07-14 10:04:42.321685,194.9509703840543,10.564977146195293,182.9340960985297,88.06597114493039,1.5193333640078077,36.03772073525427,0.18756629865205027,0.41362844179617153
6,52.24742889404297,2025-07-14 10:04:42.322189,2025-07-14 10:04:42.325286,186.43249225673594,19.902199281712555,228.63203466000292,88.3503267359278,1.844128126281085,44.56464789755635,0.18098084241267226,0.3889232518354928
7,51.856468200683594,2025-07-14 10:04:42.325797,2025-07-14 10:04:42.329324,180.12430584324835,15.226173101690653,215.46111883384165,70.39386789255475,1.598794862949621,44.79536488266338,0.1438335813755918,0.20134936902593864
8,51.52213668823242,2025-07-14 10:04:42.329324,2025-07-14 10:04:42.331329,175.18652421575496,19.28736293656558,181.131455829986,86.42909814343832,1.543280754191891,32.76409213068324,0.08527852256380769,0.4650775875010628
9,52.469818115234375,2025-07-14 10:04:42.331329,2025-07-14 10:04:42.334398,172.26718975252024,10.790895664339281,232.4265013545602,82.12110285429284,1.6153652763311666,49.182251530516325,0.07674210591132345,0.2922785789983668
10,51.952884674072266,2025-07-14 10:04:42.334398,2025-07-14 10:04:42.366217,151.13881118571814,12.494429967200121,246.6350536715231,81.55346542992015,1.8985304701256478,42.4232485128784,0.10433502749421664,0.2850172466674272
11,52.300418853759766,2025-07-14 10:04:42.367217,2025-07-14 10:04:42.399535,166.64677569916648,10.216958617119534,228.67074356986794,81.88448367300734,1.743312616826943,49.469870458570604,0.08869365816828634,0.28475969591230677
12,52.298736572265625,2025-07-14 10:04:42.400037,2025-07-14 10:04:42.433558,165.73504675525186,12.18623714471693,205.86865671581222,83.50418997014908,1.7042386343646068,49.41797979140432,0.06588871343303457,0.27623411613159843
13,52.12004089355469,2025-07-14 10:04:42.434060,2025-07-14 10:04:42.465622,190.56840619510896,12.411584742742182,243.77449527368776,78.52775548495347,1.7809125521327396,47.87199094896641,0.1120172552446971,0.2500494016943859
14,53.17194366455078,2025-07-14 10:04:42.465622,2025-07-14 10:04:42.498449,172.05503126239682,16.287608021260546,222.64861319324936,84.82788613192257,1.6567305472039238,42.682047548875396,0.1444798186307237,0.32192499528667634
15,52.17317199707031,2025-07-14 10:04:42.498449,2025-07-14 10:04:42.530283,199.8294314485434,16.367132343668445,220.51757225837582,89.98146084538924,1.6741201841182174,42.40560417940009,0.15028649040832892,0.3291871634500423
16,51.82145309448242,2025-07-14 10:04:42.530283,2025-07-14 10:04:42.564714,182.00038378845935,16.518984989173997,207.26087670602863,85.00314171211699,1.808367214633715,42.51686106116694,0.13187500110412995,0.3217903044703365
17,52.95966720581055,2025-07-14 10:04:42.564714,2025-07-14 10:04:42.598235,170.1027152746821,16.616031388657944,204.37549872696334,78.91538412659348,1.6674343631225759,45.77982331526272,0.19844192468339697,0.43550186970277915
18,52.04990005493164,2025-07-14 10:04:42.598235,2025-07-14 10:04:42.631105,161.40569749292467,16.690730833296797,200.85325449736382,78.00562491807034,1.6675622434120445,45.22226871543598,0.19290628321683018,0.433049547543982
19,51.94276428222656,2025-07-14 10:04:42.631105,2025-07-14 10:04:42.664908,154.7490469882128,17.897490211401486,195.15506082416908,79.51766863533861,1.7102936173467973,35.944103371692876,0.19821991104612374,0.43534602069625994
20,52.29380416870117,2025-07-14 10:04:42.664908,2025-07-14 10:04:42.698240,168.73974377460559,15.383680241103821,209.16356120058555,76.2211411189938,1.6486276641709885,41.29685919761791,0.15780337812520975,0.3383070317470157
21,53.16091537475586,2025-07-14 10:04:42.698240,2025-07-14 10:04:42.731065,170.89634234677,13.643114254376474,222.05098765491783,84.6599750102196,1.748210544021234,47.256188194270884,0.11335804568144252,0.22997317516493246
22,53.472862243652344,2025-07-14 10:04:42.731065,2025-07-14 10:04:42.764901,171.125071222058,17.53862232829171,224.0457074257509,84.43753190921954,1.748970114115722,46.343433516086904,0.10711812868350537,0.2469068870495863
23,51.98371887207031,2025-07-14 10:04:42.765904,2025-07-14 10:04:42.799769,161.29232629454788,17.996194399946305,239.12824908191467,83.218784233851,1.744682637062503,43.85347807988373,0.11231561372601791,0.2401637526013346
24,53.14993667602539,2025-07-14 10:04:42.799769,2025-07-14 10:04:42.832601,171.84923424443465,15.680473334345193,222.43423167270865,84.7664146203846,1.7501958136349547,47.25192167655629,0.10040710925918941,0.2525502796572293
