trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
0,52.159358978271484,2025-07-14 10:14:04.534697,2025-07-14 10:14:04.548282,186.47564642147725,20.830996189687482,188.49222434402589,0.3226453910035958,1619.8831122709144,170.46409510830273,0.45542003505383605,0.2075937132189367
1,49.95368194580078,2025-07-14 10:14:04.549823,2025-07-14 10:14:04.559091,191.7332268219912,14.397749632376403,209.84798535478103,0.23353556479010534,1729.7029462352666,210.8358897810247,0.041559888096966036,0.3130340263811618
2,50.89656066894531,2025-07-14 10:14:04.559091,2025-07-14 10:14:04.566118,196.33836434261138,6.660235864256183,225.26122038023675,0.29847991428600235,1873.9305692434134,218.45697582570585,0.18055107454029667,0.05870785734872033
3,49.81089401245117,2025-07-14 10:14:04.566626,2025-07-14 10:14:04.569186,180.89703419645315,16.945498659209633,209.6348598250256,0.27449657447350173,1748.3435009682664,181.2911557413856,0.4513512023882299,0.18162858053480194
4,49.647769927978516,2025-07-14 10:14:04.569694,2025-07-14 10:14:04.571206,194.61598406745279,18.787964691835377,230.71423715686797,0.27898294243464755,1757.8003974953426,177.33118525587537,0.46553499656863906,0.2749357065289891
5,53.144371032714844,2025-07-14 10:14:04.571206,2025-07-14 10:14:04.573784,194.40080511328236,21.067194107305642,198.59064520207252,0.3833644843758605,1537.0245865456661,206.77988049034184,0.34875329874769834,0.40932430230771033
6,53.48059844970703,2025-07-14 10:14:04.574795,2025-07-14 10:14:04.575799,195.40004786472238,18.62929343974809,216.24642589721057,0.4552871462639433,1636.7207127423,207.08845121952825,0.057569971953518415,0.4931770460637308
7,50.47259521484375,2025-07-14 10:14:04.577358,2025-07-14 10:14:04.578808,199.53419216072052,5.6657111866067345,185.33124592787598,0.27485000580392727,1892.4498426642306,213.75352684597755,0.28092017099305533,0.05613898367576323
8,48.79780578613281,2025-07-14 10:14:04.579310,2025-07-14 10:14:04.581313,196.21704621615348,16.167182137737754,175.0705647328877,0.23409375349202002,1858.3565954230467,187.48672722842065,0.3334949147067753,0.3063443716593387
9,49.38337707519531,2025-07-14 10:14:04.581313,2025-07-14 10:14:04.584324,196.12621584634576,14.670666394805314,214.97113912834936,0.3520749215590586,1827.4825384190913,177.8505811510503,0.05714632687157607,0.1643124888913156
10,53.509979248046875,2025-07-14 10:14:04.584324,2025-07-14 10:14:04.615699,188.1281041767257,24.469548436914003,245.58901921069017,0.494827988900802,1635.4454932968558,199.88779652235002,0.15379107363227895,0.48039542869216256
11,53.50984191894531,2025-07-14 10:14:04.616202,2025-07-14 10:14:04.646967,187.351252675211,24.923397254029965,248.56360924835954,0.49613314131512853,1634.000106220668,199.34084690160267,0.1625531018471543,0.4886387743046573
12,53.47593688964844,2025-07-14 10:14:04.647469,2025-07-14 10:14:04.679412,186.8985022080984,24.91049402916356,249.191569526978,0.4916065205773652,1650.9609031186321,196.00745825758767,0.1642275213163304,0.48572195483363684
13,53.53989791870117,2025-07-14 10:14:04.679412,2025-07-14 10:14:04.711553,186.1847746971162,23.69506780144389,249.51074157775216,0.4314345513529939,1551.3856772946167,197.9709526519179,0.16613697403830452,0.394868468337281
14,52.718326568603516,2025-07-14 10:14:04.711553,2025-07-14 10:14:04.744116,182.94414120696297,10.1744159329087,236.43883991753015,0.4276330432447764,1501.2972803754335,189.88298889884192,0.21302380307355465,0.40028251980792257
15,53.56258010864258,2025-07-14 10:14:04.745157,2025-07-14 10:14:04.779192,189.36407228751992,22.332620483606362,238.03885891758407,0.41799203888664255,1573.4330743228836,201.27728127569088,0.11222874007702319,0.4055417296078023
16,53.91268539428711,2025-07-14 10:14:04.779694,2025-07-14 10:14:04.811969,190.51183042171397,22.070065587148978,238.1570063663597,0.40392964185118174,1566.6571316627653,203.47549483948325,0.1206865009273679,0.38680508951933057
